frame.time,ip.src,ip.dst,eth.src,eth.dst,tcp.port,udp.port,_ws.col.Info,data.text
"Nov 17, 2024 15:23:36.956823000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=35153 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.956823000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=36613 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.956823000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=38073 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.956937000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=369 Ack=39533 Win=2053 Len=0",
"Nov 17, 2024 15:23:36.961346000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=39533 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.961346000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=40993 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.961346000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=42453 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.961424000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=369 Ack=43913 Win=2053 Len=0",
"Nov 17, 2024 15:23:36.963304000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=43913 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.963304000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=45373 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.963402000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=369 Ack=46833 Win=2053 Len=0",
"Nov 17, 2024 15:23:36.969697000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=46833 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.969697000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=48293 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.969697000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=49753 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.969697000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=51213 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.969697000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=52673 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.969697000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=54133 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.969697000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=55593 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.969697000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=57053 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.969697000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=58513 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.969697000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=59973 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.969697000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=61433 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.969775000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=369 Ack=62893 Win=2053 Len=0",
"Nov 17, 2024 15:23:36.970413000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=62893 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.970413000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=64353 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.970442000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=369 Ack=65813 Win=2053 Len=0",
"Nov 17, 2024 15:23:36.974254000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=65813 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.974254000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=67273 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.974287000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=369 Ack=68733 Win=2053 Len=0",
"Nov 17, 2024 15:23:36.975913000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=68733 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.975913000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=70193 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.975913000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=71653 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.975913000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=73113 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.975913000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=74573 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.975913000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=76033 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.975913000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=77493 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.975913000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=78953 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.975913000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=80413 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.975913000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=81873 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.975913000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=83333 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.975913000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=84793 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.975975000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=369 Ack=86253 Win=2053 Len=0",
"Nov 17, 2024 15:23:36.977574000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=86253 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.977574000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=87713 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.977609000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=369 Ack=89173 Win=2053 Len=0",
"Nov 17, 2024 15:23:36.980658000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=89173 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.980658000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=90633 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.980658000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=92093 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.980703000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=369 Ack=93553 Win=2053 Len=0",
"Nov 17, 2024 15:23:36.981670000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=93553 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.981670000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=95013 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.981670000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=96473 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.981670000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=97933 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.981670000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=99393 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.981670000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=100853 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.981705000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=369 Ack=102313 Win=2053 Len=0",
"Nov 17, 2024 15:23:36.987840000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=102313 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.987840000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=103773 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.987840000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=105233 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.987840000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=106693 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.987840000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=108153 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:36.987895000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=369 Ack=109613 Win=2053 Len=0",
"Nov 17, 2024 15:23:37.008216000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=109613 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.008216000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=111073 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.008216000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=112533 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.008216000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=113993 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.008216000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=115453 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.008216000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=116913 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.008289000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=369 Ack=118373 Win=2053 Len=0",
"Nov 17, 2024 15:23:37.012126000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=118373 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.012126000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=119833 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.012126000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=121293 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.012126000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=122753 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.012170000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=369 Ack=124213 Win=2053 Len=0",
"Nov 17, 2024 15:23:37.012455000 IST","151.101.38.172","172.20.10.4","aa:ab:b5:01:10:64","c0:35:32:26:48:bb","80,51749",,"80 → 51749 [ACK] Seq=37801 Ack=1 Win=280 Len=1400",
"Nov 17, 2024 15:23:37.053041000 IST","172.20.10.4","151.101.38.172","c0:35:32:26:48:bb","aa:ab:b5:01:10:64","51749,80",,"51749 → 80 [ACK] Seq=1 Ack=39201 Win=514 Len=0",
"Nov 17, 2024 15:23:37.057678000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=124213 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.057678000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=125673 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.057678000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=127133 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.057678000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=128593 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.057678000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=130053 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.057678000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=131513 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.057678000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=132973 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.057678000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=134433 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.057678000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=135893 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.057781000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=369 Ack=137353 Win=2053 Len=0",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=137353 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=138813 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=140273 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=141733 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=143193 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=144653 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=146113 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=147573 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=149033 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=150493 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=151953 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=153413 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=154873 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=156333 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=157793 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=159253 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=160713 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=162173 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [PSH, ACK] Seq=163633 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=165093 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=166553 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=168013 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=169473 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=170933 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=172393 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=173853 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=175313 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=176773 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061661000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=178233 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.061942000 IST","172.20.10.4","172.20.10.2","c0:35:32:26:48:bb","3c:95:09:f2:ef:17","51480,4444",,"51480 → 4444 [ACK] Seq=369 Ack=179693 Win=2053 Len=0",
"Nov 17, 2024 15:23:37.065936000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=179693 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.065936000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=181153 Ack=369 Win=14182 Len=1460",
"Nov 17, 2024 15:23:37.065936000 IST","172.20.10.2","172.20.10.4","3c:95:09:f2:ef:17","c0:35:32:26:48:bb","4444,51480",,"4444 → 51480 [ACK] Seq=182613 Ack=369 Win=14182 Len=1460",
